# These PC scores were calculated from the 19 BIOCLIM variables plus latitude,,,,,,,,,,,,,,,,,,,,
ind_code,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
USDA8_09,1.846821916,-1.465681532,2.314840027,-0.713459125,0.543469465,0.39517501,0.331308068,-0.102269177,0.047197378,-0.000180923,-0.133316469,-0.056916922,-0.052606534,-0.081573899,-0.043375714,0.022149814,-0.013335827,-0.010921764,0.022442573,8.76E-16
USDA9_10,1.665154504,-1.512212014,2.273208338,-0.756725059,0.514493416,0.301855308,0.285501822,-0.061367698,0.157818683,-0.016098912,-0.131898496,-0.041592058,-0.10108673,-0.065039072,-0.015832018,0.016973534,0.004386025,-0.005737419,-0.002074915,9.65E-16
USDA9_02,1.665154504,-1.512212014,2.273208338,-0.756725059,0.514493416,0.301855308,0.285501822,-0.061367698,0.157818683,-0.016098912,-0.131898496,-0.041592058,-0.10108673,-0.065039072,-0.015832018,0.016973534,0.004386025,-0.005737419,-0.002074915,9.65E-16
USDA9_03,1.665154504,-1.512212014,2.273208338,-0.756725059,0.514493416,0.301855308,0.285501822,-0.061367698,0.157818683,-0.016098912,-0.131898496,-0.041592058,-0.10108673,-0.065039072,-0.015832018,0.016973534,0.004386025,-0.005737419,-0.002074915,9.65E-16
USDA9_05,1.665154504,-1.512212014,2.273208338,-0.756725059,0.514493416,0.301855308,0.285501822,-0.061367698,0.157818683,-0.016098912,-0.131898496,-0.041592058,-0.10108673,-0.065039072,-0.015832018,0.016973534,0.004386025,-0.005737419,-0.002074915,9.65E-16
USDA9_07,1.665154504,-1.512212014,2.273208338,-0.756725059,0.514493416,0.301855308,0.285501822,-0.061367698,0.157818683,-0.016098912,-0.131898496,-0.041592058,-0.10108673,-0.065039072,-0.015832018,0.016973534,0.004386025,-0.005737419,-0.002074915,9.65E-16
USDA14_10,-0.717097642,-2.984327817,0.552384258,-0.051390071,0.863577485,-0.089936085,-0.057983509,-0.222939863,0.218896463,-0.166452861,0.016433954,0.045014283,-0.103730626,-0.00511208,0.105118587,0.017663187,-0.097753725,-0.008833599,-0.008078577,4.05E-17
USDA16_07,-2.399796891,-1.766275444,-0.857808277,-0.99211696,-0.153166461,-0.320395863,-0.21881378,0.218592614,0.1334367,-0.42251618,0.03266449,-0.040438836,0.083364598,0.005065282,0.013005814,-0.129118258,0.004011163,-0.004320845,0.015924192,1.38E-16
VER_03,-3.75349235,-2.044271268,1.21179146,0.444946633,-0.004827386,-0.112800483,-0.685523447,-0.167710617,-0.176478458,0.095131804,-0.137329053,0.078982696,0.079433191,-0.093339991,-0.055737928,0.008165552,-0.029496582,0.016575618,-0.008460317,8.22E-16
VER_04,-3.288861172,-2.79343259,0.395842388,0.731346948,-0.092348702,-0.105077258,-0.56729745,-0.184724256,-0.202251169,0.102695042,-0.073108113,0.002910753,0.044377528,-0.075052762,-0.016144107,0.01603762,-0.014962199,0.00225625,-0.015273221,3.92E-16
VER_06,-3.305326917,-2.790280516,0.409134817,0.733770223,-0.082137672,-0.092060111,-0.574739968,-0.189624036,-0.186169868,0.105848431,-0.06853614,0.007195532,0.03907702,-0.071800333,-0.016731932,0.014270601,-0.014857249,-0.000533345,-0.017413644,3.94E-16
WLK_10,4.617137226,3.607988894,-1.728597346,1.240745739,-0.553634089,0.326334841,-0.555834894,-0.100172647,0.197395157,-0.4798839,0.070707332,-0.080658483,-0.095522936,-0.052184523,-0.028171952,0.01443954,0.015540955,0.011889765,-0.002121769,-3.06E-15
WLK_11,4.789905203,3.377806134,-1.671102519,1.327878516,-0.720936462,0.50084941,-0.497387491,-0.11061802,0.21419213,-0.515698033,0.00498408,-0.046784399,-0.121701023,-0.064878514,-0.02370704,0.021045119,-0.005875941,0.004575978,-0.003305164,-2.78E-15
WLK_12,4.801912863,3.36185418,-1.673366222,1.265679163,-0.679483071,0.50686426,-0.497757887,-0.112015578,0.213908561,-0.504784274,0.03339286,-0.053901235,-0.11462222,-0.086982367,-0.00920583,0.02891704,-0.017612638,-0.001812646,0.001632531,-2.89E-15
WLK_13,4.793187441,3.391979183,-1.685173845,1.306049987,-0.682016113,0.467614756,-0.494206268,-0.110524832,0.228876726,-0.532423778,0.045849448,-0.075768246,-0.118352645,-0.086628728,-0.034857097,0.015294915,0.000722897,0.018084678,0.00570642,-2.86E-15
WLK_14,4.674146007,3.482585593,-1.783008,1.193185461,-0.616721309,0.377454267,-0.557153955,-0.089295194,0.226065074,-0.510630501,0.052766269,-0.087116631,-0.124284725,-0.079997608,-0.004469684,0.027990375,0.016062409,0.021112023,-0.001557331,-3.18E-15
WLK_15,4.738105267,3.438224608,-1.732129765,1.260880123,-0.638674941,0.405410948,-0.523809164,-0.105213665,0.215693178,-0.514785856,0.047700656,-0.095075068,-0.130224517,-0.083482911,0.006679488,0.031654804,0.015186173,0.01509258,0.002947845,-2.91E-15
WLK_01,4.641417839,3.56852171,-1.707227024,1.26898604,-0.557812814,0.331473154,-0.550240269,-0.117037547,0.178488331,-0.479110996,0.061823331,-0.096308637,-0.104971657,-0.046451883,0.015568029,0.032597209,0.022813612,-0.01291407,0.001905536,-3.12E-15
WLK_03,4.679653694,3.533897618,-1.676997944,1.289110168,-0.586101554,0.37684724,-0.540138058,-0.115598698,0.191237672,-0.493198901,0.047858581,-0.079915179,-0.104983042,-0.04591088,-0.002555453,0.037126974,0.016899302,-0.019592281,-0.004967421,-3.07E-15
WLK_05,4.64474685,3.552159209,-1.704490441,1.27901845,-0.562955383,0.356395182,-0.54189386,-0.120559368,0.187691695,-0.484723078,0.077567599,-0.094718313,-0.090426871,-0.040063391,-0.004335821,0.02767488,0.020078356,-0.005068283,0.002055702,-3.12E-15
WLK_06,4.691351392,3.50249318,-1.703858035,1.220548417,-0.553456703,0.399522587,-0.540445636,-0.108199774,0.188542428,-0.48235215,0.065570606,-0.102881984,-0.105860136,-0.074794668,0.014697326,0.034268386,0.007080879,-0.003484988,-0.009700057,-3.17E-15
WLK_07,4.70107718,3.501661342,-1.700875676,1.218948141,-0.553747442,0.40248452,-0.539302182,-0.105747245,0.192315131,-0.485871654,0.058853786,-0.097968255,-0.108038797,-0.073522242,0.015054837,0.045085813,0.014095716,0.004124642,-0.002125336,-3.17E-15
WLK_08,4.780697892,3.38979046,-1.69519653,1.292380091,-0.677359151,0.46346148,-0.502988755,-0.116355988,0.224932629,-0.535216283,0.051173114,-0.07634959,-0.111803227,-0.078925769,-0.027253275,0.020834903,0.004448278,0.014007723,-0.003411581,-2.97E-15
WLK_09,4.680669935,3.533355974,-1.67543759,1.290235347,-0.587452902,0.376979033,-0.53854743,-0.113644395,0.192026708,-0.492651273,0.045969378,-0.077271292,-0.104107434,-0.046493589,-0.000499713,0.037644192,0.017580063,-0.017594517,-0.002160911,-3.07E-15
WTR_02,-0.167827361,0.710234011,0.123161245,1.898004967,0.32447446,-1.008166282,0.120579305,0.131040247,-0.648984873,0.049543544,-0.059569242,-0.211629664,-0.039914285,-0.002612314,0.010939101,-0.048034798,-0.039265246,-0.001145797,-0.00127263,2.27E-17
WTR_03,-0.167877644,0.710157207,0.123196718,1.89802146,0.324474261,-1.008250922,0.12066856,0.131194334,-0.648914651,0.04963708,-0.059580429,-0.211601692,-0.039898021,-0.002637695,0.010944803,-0.048022863,-0.039255454,-0.001151121,-0.001270113,2.27E-17
WTR_04,-0.167907484,0.710111628,0.12321777,1.898031247,0.324474142,-1.008301152,0.120721529,0.131285777,-0.648872977,0.04969259,-0.059587068,-0.211585091,-0.03988837,-0.002652757,0.010948186,-0.04801578,-0.039249644,-0.00115428,-0.00126862,2.27E-17
WTR_05,-0.187627625,0.701137076,0.112817221,1.881480397,0.329651896,-1.015578024,0.113903802,0.128105162,-0.651512435,0.048775755,-0.05283382,-0.21587823,-0.03615031,0.005109324,0.017837973,-0.042285133,-0.039934109,-0.005799834,0.009021071,-2.88E-17
WTR_06,-0.187697601,0.701030193,0.112866587,1.881503349,0.329651618,-1.015695813,0.114028013,0.128319596,-0.651414711,0.048905924,-0.052849388,-0.215839303,-0.036127677,0.005074003,0.017845908,-0.042268523,-0.039920483,-0.005807242,0.009024573,-2.88E-17
WTR_07,-0.213077443,0.717818404,0.163887839,1.891196215,0.346461568,-1.001714438,0.114992226,0.138297456,-0.668767276,0.032907731,-0.060871353,-0.210637158,-0.023392243,0.004134401,0.024207108,-0.050779475,-0.034330731,-0.004072019,-0.005156319,-2.98E-17
WTR_08,-0.213141622,0.717720376,0.163933115,1.891217265,0.346461313,-1.001822469,0.115106147,0.138494126,-0.668677648,0.033027116,-0.060885632,-0.210601455,-0.023371485,0.004102006,0.024214384,-0.050764242,-0.034318234,-0.004078814,-0.005153107,-2.98E-17
WTR_09,-0.213077276,0.717818659,0.163887721,1.89119616,0.346461568,-1.001714157,0.11499193,0.138296944,-0.66876751,0.03290742,-0.060871316,-0.210637251,-0.023392297,0.004134485,0.024207089,-0.050779515,-0.034330764,-0.004072002,-0.005156328,-2.98E-17
WTR_10,-0.213038647,0.717877663,0.163860469,1.89118349,0.346461722,-1.001649133,0.114923361,0.138178568,-0.668821457,0.032835562,-0.060862722,-0.210658741,-0.023404792,0.004153984,0.024202709,-0.050788684,-0.034338286,-0.004067912,-0.005158261,-2.98E-17
WTR_12,-0.187802923,0.700869322,0.112940888,1.881537893,0.3296512,-1.015873099,0.114214964,0.128642344,-0.651267626,0.049101842,-0.05287282,-0.215780712,-0.036093611,0.00502084,0.01785785,-0.042243523,-0.039899974,-0.005818392,0.009029845,-2.88E-17
WTR_14,-0.18838104,0.682256162,0.099777568,1.876628699,0.319958827,-0.996478565,0.102338802,0.142520245,-0.659008894,0.048674078,-0.054905752,-0.223864923,-0.052384171,0.000388696,0.021918454,-0.055175252,-0.032492998,0.01565051,0.000859012,-2.09E-17
WTR_15,-0.17128238,0.706035048,0.121488439,1.894430963,0.324377098,-1.007498599,0.119681983,0.128406813,-0.650405979,0.048580532,-0.059447656,-0.215170882,-0.042317523,-0.002187131,0.010288539,-0.049031578,-0.040604896,-0.001144319,0.019743513,2.42E-17
